country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations,people_unvaccinated
Australia,2021-12-09,40019239.0,20180465.0,19196983.0,641791.0,96554.0,5883830.82191781
Australia,2021-12-10,40105497.0,20196129.0,19238301.0,671067.0,86258.0,5868836.87671233
Australia,2021-12-11,40154757.0,20205275.0,19262415.0,687067.0,49260.0,5860360.93150685
Australia,2021-12-12,40177641.0,20208813.0,19271471.0,697357.0,22884.0,5857492.98630137
Australia,2021-12-13,40331164.0,20230376.0,19329106.0,771682.0,153523.0,5836600.04109589
Australia,2021-12-14,40492691.0,20249293.0,19375276.0,868122.0,161527.0,5818353.09589041
Australia,2021-12-15,40675738.0,20268871.0,19421269.0,985598.0,183047.0,5799445.15068493
Australia,2021-12-16,40874143.0,20289049.0,19468074.0,1117020.0,198405.0,5779937.2054794500
Australia,2021-12-17,41082774.0,20309711.0,19515162.0,1257901.0,208631.0,5759945.260273970
Australia,2021-12-18,41187932.0,20320601.0,19538547.0,1328784.0,105158.0,5749725.3150684900
Australia,2021-12-19,41251388.0,20328607.0,19553057.0,1369724.0,63456.0,5742389.369863020
Australia,2021-12-20,41445662.0,20346169.0,19587839.0,1511654.0,194274.0,5725497.424657540
Australia,2021-12-21,41652458.0,20363806.0,19620308.0,1668344.0,206796.0,5708530.479452060
Australia,2021-12-22,41867748.0,20380970.0,19651146.0,1835632.0,215290.0,5692036.534246580
Australia,2021-12-23,42060100.0,20397079.0,19678606.0,1984415.0,192352.0,5676597.589041100
Australia,2021-12-24,,,,,,
Australia,2021-12-25,,,,,,
Australia,2021-12-26,42203960.0,20410720.0,19699622.0,2093618.0,,5664966.753424660
Australia,2021-12-27,42235002.0,20413876.0,19704056.0,2117070.0,31042.0,5662480.8082191800
Australia,2021-12-28,42272089.0,20417817.0,19709450.0,2144822.0,37087.0,5659209.8630137
Australia,2021-12-29,42420659.0,20430343.0,19733014.0,2257302.0,148570.0,5647353.91780822
Australia,2021-12-30,42580539.0,20444346.0,19755837.0,2380356.0,159880.0,5634020.97260274
Australia,2021-12-31,,,,,,
Australia,2022-01-01,,,,,,
Australia,2022-01-02,42768270.0,20460234.0,19778026.0,2530010.0,,5620143.1369863
Australia,2022-01-03,42812691.0,20463839.0,19782523.0,2566329.0,44421.0,5617208.1917808200
Australia,2022-01-04,43024593.0,20475452.0,19806589.0,2742552.0,211902.0,5606265.246575340
Australia,2022-01-05,43286155.0,20488662.0,19832376.0,2965117.0,261562.0,5593725.3013698600
Australia,2022-01-06,43558448.0,20503096.0,19857649.0,3197703.0,272293.0,5579961.356164390
Australia,2022-01-07,43823668.0,20516623.0,19882365.0,3424680.0,265220.0,5567104.410958910
Australia,2022-01-08,43987111.0,20524868.0,19896355.0,3565888.0,163443.0,5559529.465753430
Australia,2022-01-09,44086608.0,20529932.0,19904821.0,3651855.0,99497.0,5555135.520547950
Australia,2022-01-10,44374463.0,20578901.0,19928352.0,3867210.0,287855.0,5506836.575342470
Australia,2022-01-11,44700720.0,20644440.0,19946441.0,4109839.0,326257.0,5441967.630136990
Australia,2022-01-12,45045755.0,20714403.0,19967401.0,4363951.0,345035.0,5372674.6849315100
Australia,2022-01-13,45391353.0,20784959.0,19987928.0,4618466.0,345598.0,5302788.739726030
Australia,2022-01-14,45729166.0,20857930.0,20006998.0,4864238.0,337813.0,5230487.7945205500
Australia,2022-01-15,45919637.0,20905692.0,20015852.0,4998093.0,190471.0,5183395.84931507
Australia,2022-01-16,46034466.0,20938457.0,20020735.0,5075274.0,114829.0,5151300.90410959
Australia,2022-01-17,46361913.0,21009044.0,20036097.0,5316772.0,327447.0,5081383.95890411
Australia,2022-01-18,46682438.0,21078643.0,20050685.0,5553110.0,320525.0,5012455.01369863
Australia,2022-01-19,47013624.0,21148938.0,20066316.0,5798370.0,331186.0,4942830.06849315
Australia,2022-01-20,47364850.0,21218556.0,20083160.0,6063134.0,351226.0,4873882.12328767
Australia,2022-01-21,47698880.0,21284622.0,20098787.0,6315471.0,334030.0,4808486.17808219
Australia,2022-01-22,47889638.0,21324245.0,20106005.0,6459388.0,190758.0,4769533.232876710
Australia,2022-01-23,48010195.0,21352957.0,20110855.0,6546383.0,120557.0,4741491.287671230
Australia,2022-01-24,48330551.0,21414046.0,20123268.0,6793237.0,320356.0,4681072.342465760
Australia,2022-01-25,48651936.0,21472820.0,20137891.0,7041225.0,321385.0,4622968.397260280
Australia,2022-01-26,48734111.0,21490441.0,20142694.0,7100976.0,82175.0,4606017.452054800
Australia,2022-01-27,49037474.0,21543461.0,20160170.0,7333843.0,303363.0,4553667.506849320
Australia,2022-01-28,49343894.0,21596983.0,20178059.0,7568852.0,306420.0,4500815.561643840
Australia,2022-01-29,49516636.0,21629171.0,20188421.0,7699044.0,172742.0,4469297.616438360
Australia,2022-01-30,49607239.0,21647934.0,20194741.0,7764564.0,90603.0,4451204.671232880
Australia,2022-01-31,49866290.0,21683520.0,20211402.0,7971368.0,259051.0,4416288.726027400
Australia,2022-02-01,50132340.0,21712260.0,20228401.0,8191679.0,266050.0,4388218.780821920
Australia,2022-02-02,50400541.0,21738444.0,20243421.0,8418676.0,268201.0,4362704.83561644
Australia,2022-02-03,50653287.0,21763718.0,20258283.0,8631286.0,252746.0,4338100.89041096
Australia,2022-02-04,50900072.0,21787774.0,20273781.0,8838517.0,246785.0,4314714.94520548
Australia,2022-02-05,51027861.0,21803823.0,20282518.0,8941520.0,127789.0,4299336.0
Australia,2022-02-06,51098236.0,21813079.0,20287496.0,8997661.0,70375.0,4290750.05479452
Australia,2022-02-07,51313905.0,21831166.0,20300210.0,9182529.0,215669.0,4273333.10958904
Australia,2022-02-08,51533463.0,21849002.0,20313139.0,9371322.0,219558.0,4256167.16438356
Australia,2022-02-09,51747277.0,21865954.0,20326872.0,9554451.0,213814.0,4239885.219178080
Australia,2022-02-10,51948284.0,21880794.0,20339977.0,9727513.0,201007.0,4225715.273972600
Australia,2022-02-11,52150693.0,21895835.0,20353147.0,9901711.0,202409.0,4211344.328767130
Australia,2022-02-12,52258992.0,21906946.0,20360127.0,9991919.0,108299.0,4200903.383561650
Australia,2022-02-13,52308370.0,21911397.0,20363428.0,10033545.0,49378.0,4197122.438356170
Australia,2022-02-14,52474947.0,21922677.0,20374213.0,10178057.0,166577.0,4186512.493150690
Australia,2022-02-15,52635184.0,21933086.0,20384601.0,10317497.0,160237.0,4176773.547945210
Australia,2022-02-16,52791256.0,21943571.0,20393712.0,10453973.0,156072.0,4166958.6027397300
Australia,2022-02-17,52941505.0,21954313.0,20403693.0,10583499.0,150249.0,4156886.6575342500
Australia,2022-02-18,53096563.0,21967182.0,20414450.0,10714931.0,155058.0,4144687.7123287700
Australia,2022-02-19,53183572.0,21976357.0,20420498.0,10786717.0,87009.0,4136182.7671232900
Australia,2022-02-20,53224792.0,21980295.0,20423361.0,10821136.0,41220.0,4132914.8219178100
Australia,2022-02-21,53365398.0,21992267.0,20433044.0,10940087.0,140606.0,4121612.8767123300
Australia,2022-02-22,53497461.0,22004154.0,20441976.0,11051331.0,132063.0,4110395.93150685
Australia,2022-02-23,53621446.0,22015487.0,20450588.0,11155371.0,123985.0,4099732.98630137
Australia,2022-02-24,53744582.0,22026289.0,20459281.0,11259012.0,123136.0,4089601.04109589
Australia,2022-02-25,53866202.0,22036909.0,20468250.0,11361043.0,121620.0,4079651.0958904100
Australia,2022-02-26,53932803.0,22044111.0,20473343.0,11415349.0,66601.0,4073119.1506849300
Australia,2022-02-27,53963467.0,22047151.0,20475638.0,11440678.0,30664.0,4070749.2054794500
Australia,2022-02-28,54065507.0,22055898.0,20483240.0,11526369.0,102040.0,4062672.2602739700
Australia,2022-03-01,54155508.0,22063566.0,20490408.0,11601534.0,90001.0,4055674.3150684900
Australia,2022-03-02,54241892.0,22070693.0,20497591.0,11673608.0,86384.0,4049217.3698630100
Australia,2022-03-03,54327853.0,22078148.0,20505135.0,11744570.0,85961.0,4042432.424657540
Australia,2022-03-04,54418534.0,22085942.0,20513850.0,11818742.0,90681.0,4035308.479452060
Australia,2022-03-05,54469705.0,22091094.0,20520964.0,11857647.0,51171.0,4030826.534246580
Australia,2022-03-06,54492395.0,22093332.0,20524493.0,11874570.0,22690.0,4029258.589041100
Australia,2022-03-07,54570032.0,22098997.0,20543714.0,11927321.0,77637.0,4024263.6438356200
Australia,2022-03-08,54659334.0,22105692.0,20568346.0,11985296.0,89302.0,4018238.6986301400
Australia,2022-03-09,54749553.0,22111780.0,20596172.0,12041601.0,90219.0,4012820.7534246600
Australia,2022-03-10,54842227.0,22117596.0,20626131.0,12098500.0,92674.0,4007674.8082191800
Australia,2022-03-11,54948620.0,22124182.0,20661863.0,12162575.0,106393.0,4001758.8630137000
Australia,2022-03-12,55020466.0,22128293.0,20696352.0,12195821.0,71846.0,3998317.91780822
Australia,2022-03-13,55054842.0,22130630.0,20714246.0,12209966.0,34376.0,3996650.97260274
Australia,2022-03-14,55128376.0,22135420.0,20743572.0,12249384.0,73534.0,3992531.02739726
Australia,2022-03-15,55224388.0,22141043.0,20780753.0,12302592.0,96012.0,3987578.08219178
Australia,2022-03-16,55316946.0,22146677.0,20817597.0,12352672.0,92558.0,3982614.1369863000
Australia,2022-03-17,55408135.0,22152482.0,20852962.0,12402691.0,91189.0,3977479.1917808200
Australia,2022-03-18,55507339.0,22158259.0,20893155.0,12455925.0,99204.0,3972372.2465753400
Australia,2022-03-19,55577748.0,22162034.0,20931268.0,12484446.0,70409.0,3969267.3013698600
Australia,2022-03-20,55613993.0,22163996.0,20952845.0,12497152.0,36245.0,3967975.3561643800
Australia,2022-03-21,55700491.0,22169145.0,20988310.0,12543036.0,86498.0,3963496.410958910
Australia,2022-03-22,55783094.0,22174087.0,21020180.0,12588827.0,82603.0,3959224.465753430
Australia,2022-03-23,55854308.0,22178419.0,21043844.0,12632045.0,71214.0,3955562.520547950
Australia,2022-03-24,55932910.0,22183299.0,21072503.0,12677108.0,78602.0,3951352.575342470
Australia,2022-03-25,56017618.0,22188155.0,21104880.0,12724583.0,84708.0,3947166.6301369900
Australia,2022-03-26,56077605.0,22191506.0,21136762.0,12749337.0,59987.0,3944485.6849315100
Australia,2022-03-27,56107787.0,22193476.0,21153372.0,12760939.0,30182.0,3943185.7397260300
Australia,2022-03-28,56179315.0,22198092.0,21179377.0,12801846.0,71528.0,3939239.7945205500
Australia,2022-03-29,56242913.0,22202366.0,21200432.0,12840115.0,63598.0,3935635.8493150700
Australia,2022-03-30,56303174.0,22206384.0,21219755.0,12877035.0,60261.0,3932287.9041095900
Australia,2022-03-31,56362692.0,22210293.0,21240452.0,12911947.0,59518.0,3929048.95890411
Australia,2022-04-01,56421957.0,22214445.0,21260487.0,12947025.0,59265.0,3925567.01369863
Australia,2022-04-02,56461823.0,22217203.0,21280501.0,12964119.0,39866.0,3923479.06849315
Australia,2022-04-03,56481559.0,22218298.0,21291087.0,12972174.0,19736.0,3923054.1232876700
Australia,2022-04-04,56532490.0,22222194.0,21307694.0,13002602.0,50931.0,3919828.1780821900
Australia,2022-04-05,56579444.0,22225434.0,21322046.0,13031964.0,46954.0,3917258.2328767100
Australia,2022-04-06,56624383.0,22228650.0,21335439.0,13060294.0,44939.0,3914712.2876712300
Australia,2022-04-07,56668400.0,22231734.0,21348489.0,13088177.0,44017.0,3912298.3424657500
Australia,2022-04-08,56715194.0,,21363417.0,13116627.0,46794.0,
Australia,2022-04-09,56738523.0,,21372943.0,13128699.0,23329.0,
Australia,2022-04-10,56902635.0,,21378262.0,13286513.0,164112.0,
Australia,2022-04-11,56956090.0,,21396664.0,13317459.0,53455.0,
Australia,2022-04-12,56999362.0,,21410025.0,13343842.0,43272.0,
Australia,2022-04-13,57038091.0,,21422263.0,13367049.0,38729.0,
Australia,2022-04-14,57077786.0,,21434290.0,13391428.0,39695.0,
Australia,2022-04-15,57081480.0,,21435569.0,13393506.0,3694.0,
Australia,2022-04-16,57090843.0,,21438984.0,13398681.0,9363.0,
Australia,2022-04-17,57155581.0,,21439688.0,13462452.0,64738.0,
Australia,2022-04-18,57162085.0,,21441137.0,13467133.0,6504.0,
Australia,2022-04-19,57197856.0,,21452092.0,13488405.0,35771.0,
Australia,2022-04-20,57231365.0,,21462052.0,13508982.0,33509.0,
Australia,2022-04-21,57264495.0,,21471656.0,13529513.0,33130.0,
Australia,2022-04-22,57298477.0,,21482424.0,13549792.0,33982.0,
Australia,2022-04-23,57317327.0,,21490232.0,13559379.0,18850.0,
Australia,2022-04-24,57457036.0,,21493460.0,13694925.0,139709.0,
Australia,2022-04-25,57460079.0,,21494357.0,13696802.0,3043.0,
Australia,2022-04-26,57487919.0,,21502153.0,13714345.0,27840.0,
Australia,2022-04-27,57512161.0,,21508496.0,13730241.0,24242.0,
Australia,2022-04-28,57536051.0,,21514550.0,13746068.0,23890.0,
Australia,2022-04-29,57561209.0,,21521419.0,13762209.0,25158.0,
Australia,2022-04-30,57575626.0,,21527099.0,13769753.0,14417.0,
Australia,2022-05-01,57735950.0,,21528799.0,13927876.0,160324.0,
Australia,2022-05-02,57753579.0,,21533340.0,13939476.0,17629.0,
Australia,2022-05-03,57773120.0,,21537560.0,13953035.0,19541.0,
Australia,2022-05-04,57792004.0,,21541667.0,13966068.0,18884.0,
Australia,2022-05-05,57811614.0,,21545790.0,13979721.0,19610.0,
Australia,2022-05-06,57831047.0,,21550385.0,13992829.0,19433.0,
Australia,2022-05-07,57840803.0,,21553633.0,13998418.0,9756.0,
Australia,2022-05-08,58050262.0,,21554537.0,14206545.0,209459.0,
Australia,2022-05-09,58067475.0,,21557891.0,14218708.0,17213.0,
Australia,2022-05-10,58084460.0,,21561125.0,14230973.0,16985.0,
Australia,2022-05-11,58101143.0,,21564370.0,14242894.0,16683.0,
Australia,2022-05-12,58118259.0,,21567673.0,14255070.0,17116.0,
Australia,2022-05-13,58135809.0,,21571384.0,14267114.0,17550.0,
Australia,2022-05-14,58141095.0,,21571384.0,14272400.0,5286.0,
Australia,2022-05-15,58400788.0,,21575026.0,14527073.0,259693.0,
Australia,2022-05-16,58416891.0,,21577946.0,14538424.0,16103.0,
Australia,2022-05-17,58432049.0,,21580707.0,14549314.0,15158.0,
Australia,2022-05-18,58447879.0,,21583607.0,14560707.0,15830.0,
Australia,2022-05-19,58463990.0,,21586740.0,14571977.0,16111.0,
Australia,2022-05-20,58480010.0,,21590037.0,14583020.0,16020.0,
Australia,2022-05-21,58487969.0,,21592267.0,14587855.0,7959.0,
Australia,2022-05-22,58756853.0,,21593262.0,14855317.0,268884.0,
Australia,2022-05-23,58812010.0,,21595792.0,14906501.0,55157.0,
Australia,2022-05-24,58874211.0,,21598349.0,14964679.0,62201.0,
Australia,2022-05-25,58936138.0,,21600827.0,15022669.0,61927.0,
Australia,2022-05-26,58999547.0,,21603360.0,15082078.0,63409.0,
Australia,2022-05-27,59059590.0,,21606395.0,15137443.0,60043.0,
Australia,2022-05-28,59072890.0,,21606395.0,15150743.0,13300.0,
Australia,2022-05-29,59089678.0,,21609760.0,15162810.0,16788.0,
Australia,2022-05-30,59142893.0,,21612293.0,15212032.0,53215.0,
Australia,2022-05-31,59202011.0,,21614599.0,15267312.0,59118.0,
Australia,2022-06-01,59261572.0,,21616911.0,15323211.0,59561.0,
Australia,2022-06-02,59321031.0,,21619219.0,15378981.0,59459.0,
Australia,2022-06-03,59375533.0,,21622010.0,15429227.0,54502.0,
Australia,2022-06-04,59386702.0,,21622010.0,15440396.0,11169.0,
Australia,2022-06-05,59399900.0,,21624590.0,15449895.0,13198.0,
Australia,2022-06-06,59444066.0,,21626635.0,15490690.0,44166.0,
Australia,2022-06-07,59499838.0,,21628804.0,15543079.0,55772.0,
Australia,2022-06-08,59552386.0,,21630947.0,15592196.0,52548.0,
Australia,2022-06-09,59607038.0,,21633286.0,15643187.0,54652.0,
Australia,2022-06-10,59652982.0,,21635697.0,15685297.0,45944.0,
Australia,2022-06-11,,,,,,
Australia,2022-06-12,59663231.0,,,15693206.0,,
Australia,2022-06-13,59684229.0,,21636888.0,15715917.0,20998.0,
Australia,2022-06-14,59739431.0,,21641140.0,15763259.0,55202.0,
Australia,2022-06-15,59788611.0,,21643147.0,15809249.0,49180.0,
Australia,2022-06-16,59835561.0,,21643777.0,15855742.0,46950.0,
Australia,2022-06-17,59882363.0,,21647523.0,15895938.0,46802.0,
Australia,2022-06-18,59897091.0,,,15908339.0,14728.0,
Australia,2022-06-19,59899939.0,,,15911187.0,2848.0,
Australia,2022-06-20,59942310.0,,,15949387.0,42371.0,
Australia,2022-06-21,59987771.0,,,15991809.0,45461.0,
Australia,2022-06-22,60030381.0,,,16031325.0,42610.0,
Australia,2022-06-23,60075193.0,,,16072663.0,44812.0,
Australia,2022-06-24,60113851.0,,,16107740.0,38658.0,
Australia,2022-06-25,60125909.0,,,16117499.0,12058.0,
Australia,2022-06-26,60131190.0,,,16121636.0,5281.0,
Australia,2022-06-27,60165116.0,,,16151996.0,33926.0,
Australia,2022-06-28,60203805.0,,,16187191.0,38689.0,
Australia,2022-06-29,60240472.0,,,16220228.0,36667.0,
Australia,2022-06-30,60277104.0,,,16253282.0,36632.0,
Australia,2022-07-01,60307995.0,,,16280641.0,30891.0,
Australia,2022-07-02,60317275.0,,,16288173.0,9280.0,
Australia,2022-07-03,60319007.0,,,16289905.0,1732.0,
Australia,2022-07-04,60352205.0,,,16318419.0,33198.0,
Australia,2022-07-05,60390456.0,,,16352535.0,38251.0,
Australia,2022-07-06,60430700.0,,,16388673.0,40244.0,
Australia,2022-07-07,60478973.0,,,16432702.0,48273.0,
Australia,2022-07-08,60538256.0,,,16487193.0,59283.0,
Australia,2022-07-09,60558799.0,,,16505643.0,20543.0,
Australia,2022-07-10,60566832.0,,,16512990.0,8033.0,
Australia,2022-07-11,60666885.0,,,16608804.0,100053.0,
Australia,2022-07-12,60785581.0,,,16723047.0,118696.0,
Australia,2022-07-13,60901407.0,,,16834530.0,115826.0,
Australia,2022-07-14,61018137.0,,,16946592.0,116730.0,
Australia,2022-07-15,61135222.0,,,17058703.0,117085.0,
Australia,2022-07-16,61184744.0,,,17105410.0,49522.0,
Australia,2022-07-17,61205725.0,,,17125242.0,20981.0,
Australia,2022-07-18,61308022.0,,,17223139.0,102297.0,
Australia,2022-07-19,61418398.0,,,17329593.0,110376.0,
Australia,2022-07-20,61524870.0,,,17432192.0,106472.0,
Australia,2022-07-21,61632291.0,,,17535147.0,107421.0,
Australia,2022-07-22,61737742.0,,,17636183.0,105451.0,
Australia,2022-07-23,61781182.0,,,17676707.0,43440.0,
Australia,2022-07-24,61796565.0,,,17691177.0,15383.0,
Australia,2022-07-25,61878802.0,,,17773414.0,82237.0,
Australia,2022-07-26,61973263.0,,,17860650.0,94461.0,
Australia,2022-07-27,62057787.0,,,17941716.0,84524.0,
Australia,2022-07-28,62140178.0,,,18020460.0,82391.0,
Australia,2022-07-29,62214063.0,,,18090649.0,73885.0,
Australia,2022-07-30,62245285.0,,,18119521.0,31222.0,
Australia,2022-07-31,62255266.0,,,18128815.0,9981.0,
Australia,2022-08-01,62311916.0,,,18182528.0,56650.0,
Australia,2022-08-02,62371340.0,,,18238992.0,59424.0,
Australia,2022-08-03,62426327.0,,,18291313.0,54987.0,
Australia,2022-08-04,62481417.0,,,18343383.0,55090.0,
Australia,2022-08-05,,,,,,
Australia,2022-08-06,,,,,,
Australia,2022-08-07,,,,,,
Australia,2022-08-08,62596404.0,,,18450319.0,,
Australia,2022-08-09,62637824.0,,,18489245.0,41420.0,
Australia,2022-08-10,62675448.0,,,18524602.0,37624.0,
Australia,2022-08-11,62712556.0,,,18559235.0,37108.0,
Australia,2022-08-12,,,,,,
Australia,2022-08-13,,,,,,
Australia,2022-08-14,62766146.0,,,18608076.0,,
Australia,2022-08-15,62794740.0,,,18634216.0,28594.0,
Australia,2022-08-16,62825336.0,,,18662588.0,30596.0,
Australia,2022-08-17,62857791.0,,,18692846.0,32455.0,
Australia,2022-08-18,62885656.0,,,18718552.0,27865.0,
Australia,2022-08-19,,,,,,
Australia,2022-08-20,,,,,,
Australia,2022-08-21,62926030.0,,,18754700.0,,
Australia,2022-08-22,62946742.0,,,18773316.0,20712.0,
Australia,2022-08-23,62969297.0,,,18793980.0,22555.0,
Australia,2022-08-24,62990246.0,,,18813204.0,20949.0,
Australia,2022-08-25,63011373.0,,,18832487.0,21127.0,
Australia,2022-08-26,,,,18832487.0,,
Australia,2022-08-27,,,,,,
Australia,2022-08-28,,,,18859966.0,,
Australia,2022-08-29,,,,18875258.0,,
Australia,2022-08-30,,,,18892933.0,,
Australia,2022-08-31,,,,18908728.0,,
Australia,2022-09-01,,,,18923633.0,,
Australia,2022-09-02,,,,,,
Australia,2022-09-03,,,,,,
Australia,2022-09-04,,,,18945768.0,,
Australia,2022-09-05,,,,18957759.0,,
Australia,2022-09-06,,,,18971212.0,,
Australia,2022-09-07,,,,18983873.0,,
Australia,2022-09-08,,,,18996903.0,,
Australia,2022-09-09,,,,,,
Australia,2022-09-10,,,,,,
Australia,2022-09-11,,,,,,
Australia,2022-09-12,,,,,,
Australia,2022-09-13,,,,,,
Australia,2022-09-14,,,,,,
Australia,2022-09-15,,,,19048216.0,,
Australia,2022-09-16,,,,,,
Australia,2022-09-17,,,,,,
Australia,2022-09-18,,,,,,
Australia,2022-09-19,,,,,,
Australia,2022-09-20,,,,,,
Australia,2022-09-21,,,,,,
Australia,2022-09-22,,,,19096548.0,,
Australia,2022-09-23,,,,,,
Australia,2022-09-24,,,,,,
Australia,2022-09-25,,,,,,
Australia,2022-09-26,,,,,,
Australia,2022-09-27,,,,,,
Australia,2022-09-28,,,,,,
Australia,2022-09-29,,,,19145155.0,,
Australia,2022-09-30,,,,,,
Australia,2022-10-01,,,,,,
Australia,2022-10-02,,,,,,
Australia,2022-10-03,,,,,,
Australia,2022-10-04,,,,,,
Australia,2022-10-05,,,,,,
Australia,2022-10-06,,,,,,
Australia,2022-10-07,,,,,,
Australia,2022-10-08,,,,,,
Australia,2022-10-09,,,,,,
Australia,2022-10-10,,,,,,
Australia,2022-10-11,,,,,,
Australia,2022-10-12,,,,,,
Australia,2022-10-13,,,,,,
Australia,2022-10-14,,,,,,
Australia,2022-10-15,,,,,,
Australia,2022-10-16,,,,,,
Australia,2022-10-17,,,,,,
Australia,2022-10-18,,,,,,
Australia,2022-10-19,,,,,,
Australia,2022-10-20,,,,,,
Australia,2022-10-21,,,,,,
Australia,2022-10-22,,,,,,
Australia,2022-10-23,,,,,,
Australia,2022-10-24,,,,,,
Australia,2022-10-25,,,,,,
Australia,2022-10-26,,,,,,
Australia,2022-10-27,,,,,,
Australia,2022-10-28,,,,,,
Australia,2022-10-29,,,,,,
Australia,2022-10-30,,,,,,
Australia,2022-10-31,,,,,,
Australia,2022-11-01,,,,,,
Australia,2022-11-02,,,,,,
Australia,2022-11-03,63179861.0,,,19293337.0,,
Australia,2022-11-04,,,,,,
Australia,2022-11-05,,,,,,
Australia,2022-11-06,,,,,,
Australia,2022-11-07,,,,,,
Australia,2022-11-08,,,,,,
Australia,2022-11-09,,,,,,
Australia,2022-11-10,63236277.0,,,19349035.0,,
Australia,2022-11-11,,,,,,
Australia,2022-11-12,,,,,,
Australia,2022-11-13,,,,,,
Australia,2022-11-14,,,,,,
Australia,2022-11-15,,,,,,
Australia,2022-11-16,,,,,,
Australia,2022-11-17,63332108.0,,,19442135.0,,
Australia,2022-11-18,,,,,,
Australia,2022-11-19,,,,,,
Australia,2022-11-20,,,,,,
Australia,2022-11-21,,,,,,
Australia,2022-11-22,,,,,,
Australia,2022-11-23,,,,,,
Australia,2022-11-24,63406631.0,,,19514697.0,,
Australia,2022-11-25,,,,,,
Australia,2022-11-26,,,,,,
Australia,2022-11-27,,,,,,
Australia,2022-11-28,,,,,,
Australia,2022-11-29,,,,,,
Australia,2022-11-30,,,,,,
Australia,2022-12-01,63460368.0,,,19567150.0,,
Australia,2022-12-02,,,,,,
Australia,2022-12-03,,,,,,
Australia,2022-12-04,,,,,,
Australia,2022-12-05,,,,,,
Australia,2022-12-06,,,,,,
Australia,2022-12-07,,,,,,
Australia,2022-12-08,63505559.0,,,19613644.0,,
Australia,2022-12-09,,,,,,
Australia,2022-12-10,,,,,,
Australia,2022-12-11,,,,,,
Australia,2022-12-12,,,,,,
Australia,2022-12-13,,,,,,
Australia,2022-12-14,,,,,,
Australia,2022-12-15,63548762.0,,,19656814.0,,
Australia,2022-12-16,,,,,,
Australia,2022-12-17,,,,,,
Australia,2022-12-18,,,,,,
Australia,2022-12-19,,,,,,
Australia,2022-12-20,,,,,,
Australia,2022-12-21,,,,,,
Australia,2022-12-22,63583562.0,,,19691609.0,,
Australia,2022-12-23,,,,,,
Australia,2022-12-24,,,,,,
Australia,2022-12-25,,,,,,
Australia,2022-12-26,,,,,,
Australia,2022-12-27,,,,,,
Australia,2022-12-28,,,,,,
Australia,2022-12-29,,,,,,
Australia,2022-12-30,,,,,,
Australia,2022-12-31,,,,,,
Australia,2023-01-01,,,,,,
Australia,2023-01-02,,,,,,
Australia,2023-01-03,,,,,,
Australia,2023-01-04,,,,,,
Australia,2023-01-05,63611887.0,,,19721346.0,,
Australia,2023-01-06,,,,,,
Australia,2023-01-07,,,,,,
Australia,2023-01-08,,,,,,
Australia,2023-01-09,,,,,,
Australia,2023-01-10,,,,,,
Australia,2023-01-11,,,,,,
Australia,2023-01-12,63634307.0,,,19743221.0,,
Australia,2023-01-13,,,,,,
Australia,2023-01-14,,,,,,
Australia,2023-01-15,,,,,,
Australia,2023-01-16,,,,,,
Australia,2023-01-17,,,,,,
Australia,2023-01-18,,,,,,
Australia,2023-01-19,63654606.0,,,19762423.0,,
Australia,2023-01-20,,,,,,
Australia,2023-01-21,,,,,,
Australia,2023-01-22,,,,,,
Australia,2023-01-23,,,,,,
Australia,2023-01-24,,,,,,
Australia,2023-01-25,,,,,,
Australia,2023-01-26,63668170.0,,,19776130.0,,
Australia,2023-01-27,,,,,,
Australia,2023-01-28,,,,,,
Australia,2023-01-29,,,,,,
Australia,2023-01-30,,,,,,
Australia,2023-01-31,,,,,,
Australia,2023-02-01,,,,,,
Australia,2023-02-02,63681652.0,,,19790466.0,,
Australia,2023-02-03,,,,,,
Australia,2023-02-04,,,,,,
Australia,2023-02-05,,,,,,
Australia,2023-02-06,,,,,,
Australia,2023-02-07,,,,,,
Australia,2023-02-08,,,,,,
Australia,2023-02-09,,,,,,
Australia,2023-02-10,,,,,,
Australia,2023-02-11,,,,,,
Australia,2023-02-12,,,,,,
Australia,2023-02-13,,,,,,
Australia,2023-02-14,,,,,,
Australia,2023-02-15,,,,,,
Australia,2023-02-16,,,,,,
Australia,2023-02-17,,,,,,
Australia,2023-02-18,,,,,,
Australia,2023-02-19,,,,,,
Australia,2023-02-20,,,,,,
Australia,2023-02-21,,,,,,
Australia,2023-02-22,,,,,,
Australia,2023-02-23,,,,,,
Australia,2023-02-24,,,,,,
Australia,2023-02-25,,,,,,
Australia,2023-02-26,,,,,,
Australia,2023-02-27,,,,,,
Australia,2023-02-28,,,,,,
Australia,2023-03-01,,,,,,
Australia,2023-03-02,,,,,,
Australia,2023-03-03,,,,,,
Australia,2023-03-04,,,,,,
Australia,2023-03-05,,,,,,
Australia,2023-03-06,,,,,,
Australia,2023-03-07,,,,,,
Australia,2023-03-08,,,,,,
Australia,2023-03-09,,,,,,
Australia,2023-03-10,,,,,,
Australia,2023-03-11,,,,,,
Australia,2023-03-12,,,,,,
Australia,2023-03-13,,,,,,
Australia,2023-03-14,,,,,,
Australia,2023-03-15,,,,,,
Australia,2023-03-16,,,,,,
Australia,2023-03-17,,,,,,
Australia,2023-03-18,,,,,,
Australia,2023-03-19,,,,,,
Australia,2023-03-20,,,,,,
